3264230,0.34310000,390.00000000,4670872,4670872,1650499208603,True,True
3264231,0.34310000,62.10000000,4670873,4670874,1650499208678,True,True
3264232,0.34310000,1466.00000000,4670875,4670876,1650499208703,True,True
3264233,0.34420000,1412.10000000,4670877,4670877,1650499208747,False,True
3264234,0.34430000,167.90000000,4670878,4670879,1650499208747,False,True
3264235,0.34360000,216.10000000,4670880,4670880,1650499208817,False,True
3264236,0.34340000,1579.00000000,4670881,4670881,1650499208875,True,True
3264237,0.34350000,617.00000000,4670882,4670882,1650499208929,True,True
3264238,0.34410000,1463.90000000,4670883,4670883,1650499209014,False,True
3264239,0.34420000,1425.50000000,4670884,4670884,1650499209014,False,True
3264240,0.34430000,8.10000000,4670885,4670885,1650499209014,False,True
3264241,0.34440000,3038.20000000,4670886,4670887,1650499209014,False,True
3264242,0.34470000,94.30000000,4670888,4670888,1650499209014,False,True
3264243,0.34370000,88.50000000,4670889,4670889,1650499209126,True,True
3264244,0.34370000,816.00000000,4670890,4670891,1650499209216,True,True
3264245,0.34370000,0.80000000,4670892,4670892,1650499209238,True,True
3264246,0.34360000,79.10000000,4670893,4670893,1650499209238,True,True
3264247,0.34360000,33.10000000,4670894,4670894,1650499209258,True,True
3264248,0.34450000,617.00000000,4670895,4670895,1650499209419,False,True
3264249,0.34460000,434.80000000,4670896,4670896,1650499209419,False,True
3264250,0.34480000,390.00000000,4670897,4670897,1650499209419,False,True
3264251,0.34500000,910.20000000,4670898,4670900,1650499209419,False,True
3264252,0.34510000,80.20000000,4670901,4670901,1650499209419,False,True
3264253,0.34520000,32.30000000,4670902,4670902,1650499209419,False,True
3264254,0.34530000,468.30000000,4670903,4670904,1650499209419,False,True
3264255,0.34540000,167.20000000,4670905,4670906,1650499209419,False,True
3264256,0.34430000,472.00000000,4670907,4670916,1650499209815,False,True
3264257,0.34540000,4.60000000,4670917,4670917,1650499209815,False,True
3264258,0.34550000,133.60000000,4670918,4670918,1650499209815,False,True
3264259,0.34560000,35.70000000,4670919,4670919,1650499209815,False,True
3264260,0.34570000,1324.10000000,4670920,4670920,1650499209815,False,True
3264261,0.34380000,343.00000000,4670921,4670921,1650499209909,True,True
3264262,0.34390000,318.00000000,4670922,4670922,1650499209963,True,True
3264263,0.34570000,152.80000000,4670923,4670923,1650499209978,False,True
3264264,0.34600000,98.40000000,4670924,4670924,1650499209989,True,True
3264265,0.34410000,98.30000000,4670925,4670925,1650499210010,False,True
3264266,0.34410000,49.90000000,4670926,4670926,1650499210023,True,True
3264267,0.34630000,49.90000000,4670927,4670927,1650499210199,False,True
3264268,0.34640000,101.70000000,4670928,4670928,1650499210199,False,True
3264269,0.34650000,372.10000000,4670929,4670929,1650499210199,False,True
3264270,0.34660000,49.00000000,4670930,4670930,1650499210199,False,True
3264271,0.34680000,150.20000000,4670931,4670931,1650499210199,False,True
3264272,0.34690000,79.80000000,4670932,4670932,1650499210199,False,True
3264273,0.34700000,32.50000000,4670933,4670933,1650499210199,False,True
3264274,0.34710000,351.10000000,4670934,4670936,1650499210199,False,True
3264275,0.34720000,133.00000000,4670937,4670937,1650499210199,False,True
3264276,0.34730000,220.90000000,4670938,4670939,1650499210199,False,True
3264277,0.34750000,390.10000000,4670940,4670940,1650499210199,False,True
3264278,0.34550000,44.60000000,4670941,4670941,1650499210521,True,True
3264279,0.34550000,1535.30000000,4670942,4670942,1650499210543,True,True
3264280,0.34540000,43.70000000,4670943,4670943,1650499210543,True,True
3264281,0.34540000,335.50000000,4670944,4670946,1650499210673,True,True
3264282,0.34730000,1579.90000000,4670947,4670947,1650499210681,False,True
3264283,0.34740000,240.10000000,4670948,4670948,1650499210681,False,True
3264284,0.34770000,1490.00000000,4670949,4670949,1650499210681,False,True
3264285,0.34550000,366.50000000,4670950,4670950,1650499210685,True,True
3264286,0.34560000,1579.90000000,4670951,4670951,1650499210689,True,True
3264287,0.34550000,31.00000000,4670952,4670952,1650499210689,True,True
3264288,0.34580000,349.70000000,4670953,4670953,1650499210870,True,True
3264289,0.34580000,396.80000000,4670954,4670954,1650499210896,True,True
3264290,0.34550000,113.00000000,4670955,4670955,1650499210949,True,True
3264291,0.34550000,1353.90000000,4670956,4670956,1650499210961,True,True
3264292,0.34560000,336.10000000,4670957,4670957,1650499210997,True,True
3264293,0.34560000,383.30000000,4670958,4670959,1650499210998,True,True
3264294,0.34570000,113.00000000,4670960,4670960,1650499211010,True,True
3264295,0.34550000,113.00000000,4670961,4670961,1650499211040,True,True
3264296,0.34570000,387.00000000,4670962,4670962,1650499211156,True,True
3264297,0.34560000,332.50000000,4670963,4670963,1650499211156,True,True
3264298,0.34530000,265.60000000,4670964,4670964,1650499211156,True,True
3264299,0.34480000,328.80000000,4670965,4670965,1650499211248,True,True
3264300,0.34470000,500.20000000,4670966,4670967,1650499211248,True,True
3264301,0.34450000,437.50000000,4670968,4670968,1650499211248,True,True
3264302,0.34350000,145.30000000,4670969,4670969,1650499211248,True,True
3264303,0.34330000,726.90000000,4670970,4670970,1650499211248,True,True
3264304,0.34300000,422.30000000,4670971,4670971,1650499211248,True,True
3264305,0.34290000,575.40000000,4670972,4670972,1650499211248,True,True
3264306,0.34260000,1466.60000000,4670973,4670974,1650499211248,True,True
3264307,0.34540000,2350.40000000,4670975,4670976,1650499211946,False,True
3264308,0.34550000,873.70000000,4670977,4670991,1650499211946,False,True
3264309,0.34590000,143.80000000,4670992,4670992,1650499211946,False,True
3264310,0.34620000,726.90000000,4670993,4671002,1650499211946,False,True
3264311,0.34660000,751.10000000,4671003,4671004,1650499211946,False,True
3264312,0.34670000,530.10000000,4671005,4671007,1650499211946,False,True
3264313,0.34680000,534.00000000,4671008,4671010,1650499211946,False,True
3264314,0.34660000,35.00000000,4671011,4671011,1650499212128,False,True
3264315,0.34650000,126.90000000,4671012,4671012,1650499212412,False,True
